Code,Description,CodeType,Deprecated,Created,Modified,
324P,Stump,SHIPC,False,2006-12-21,2018-07-18,
324Q,Samuel N. Moore,SHIPC,False,2006-12-21,2018-07-18,
324R,BARBARA MARIE,SHIPC,False,2006-12-21,2006-12-21,
324S,SUN DANCE,SHIPC,False,2006-12-21,2016-02-11,
324T,PACSTAR,SHIPC,False,2006-12-21,2006-12-21,
324U,NEWPORT,SHIPC,False,2006-12-21,2006-12-21,
324V,NIAGARA FALLS,SHIPC,False,2006-12-21,2006-12-21,
324W,PRINCE WILLIAM,SHIPC,False,2006-12-21,2006-12-21,
324X,BRUNSWICK,SHIPC,False,2006-12-21,2006-12-21,
324Y,BUTTE,SHIPC,False,2006-12-21,2006-12-21,
324Z,BUYER,SHIPC,False,2006-12-21,2006-12-21,
3250,THOMAS G. THOMPSON,SHIPC,False,2006-12-21,2010-07-22,
3251,CONSERVER,SHIPC,False,2006-12-21,2006-12-21,
3252,CONTENDER,SHIPC,False,2006-12-21,2006-12-21,
3253,ADAMS,SHIPC,False,2006-12-21,2018-07-18,
3254,COUNCIL GROVE,SHIPC,False,2006-12-21,2006-12-21,
3255,Rodney M. Davis,SHIPC,False,2006-12-21,2018-07-18,
3256,DAWN,SHIPC,False,2006-12-21,2006-12-21,
3257,DELAWARE SUN,SHIPC,False,2006-12-21,2006-12-21,
3258,DETROIT,SHIPC,False,2006-12-21,2006-12-21,
3259,DRAGAMINAS,SHIPC,False,2006-12-21,2006-12-21,
325A,AUBURN,SHIPC,False,2006-12-21,2006-12-21,
325B,MOOSBRUGGER,SHIPC,False,2006-12-21,2006-12-21,
325C,CITY OF LONG BEACH,SHIPC,False,2006-12-21,2006-12-21,
325D,J. RODGERS,SHIPC,False,2006-12-21,2006-12-21,
325E,ENGSTROM,SHIPC,False,2006-12-21,2006-12-21,
325F,NIMITZ,SHIPC,False,2006-12-21,2006-12-21,
325G,NITRO,SHIPC,False,2006-12-21,2006-12-21,
325H,NORTHERN LIGHT,SHIPC,False,2006-12-21,2006-12-21,
325I,SYCAMORE,SHIPC,False,2015-09-02,2015-09-02,
325J,PFC EUGENE A OBREGON,SHIPC,False,2006-12-21,2006-12-21,
325K,O'Brien,SHIPC,False,2006-12-21,2016-01-05,
325L,LOLLY,SHIPC,False,2006-12-21,2006-12-21,
325M,MAUNA WILI,SHIPC,False,2006-12-21,2006-12-21,
325N,M.R. NAWMAN,SHIPC,False,2006-12-21,2018-07-18,
325O,SEALTH,SHIPC,False,2015-09-18,2015-09-18,
325P,PIONEER MELLENIUM FALCON,SHIPC,False,2006-12-21,2006-12-21,
325Q,H.R. KENYON,SHIPC,False,2006-12-21,2018-07-18,
325R,ROYALTY I,SHIPC,False,2006-12-21,2006-12-21,
325S,SHIMADA,SHIPC,False,2006-12-21,2006-12-21,
325T,TREY-B,SHIPC,False,2006-12-21,2006-12-21,
325U,OGDEN,SHIPC,False,2006-12-21,2006-12-21,
325V,OGDEN CHARGER,SHIPC,False,2006-12-21,2006-12-21,
325W,WM. SEIVERLING,SHIPC,False,2006-12-21,2006-12-21,
325X,CLOVER,SHIPC,False,2006-12-21,2006-12-21,
325Y,CONCORD,SHIPC,False,2006-12-21,2006-12-21,
325Z,CONIFER,SHIPC,False,2006-12-21,2006-12-21,
3260,Doherty,SHIPC,False,2006-12-21,2018-07-18,
3261,DWIGHT D. EISENHOWER,SHIPC,False,2006-12-21,2006-12-21,
3262,ELROD,SHIPC,False,2006-12-21,2006-12-21,
3263,ESCAPE,SHIPC,False,2006-12-21,2006-12-21,
3264,EXPORT CHAMPION,SHIPC,False,2006-12-21,2006-12-21,
3265,EXXON WASHINGTON,SHIPC,False,2006-12-21,2006-12-21,
3266,FALCON CHAMPION,SHIPC,False,2006-12-21,2006-12-21,
3267,FALCON LEADER,SHIPC,False,2006-12-21,2006-12-21,
3268,FIFE,SHIPC,False,2006-12-21,2006-12-21,
3269,FIREBUSH,SHIPC,False,2006-12-21,2006-12-21,
326A,AHRENS,SHIPC,False,2006-12-21,2006-12-21,
326B,BANCROFT,SHIPC,False,2006-12-21,2006-12-21,
326C,CHARR,SHIPC,False,2006-12-21,2006-12-21,
326D,EWING,SHIPC,False,2006-12-21,2018-07-18,
326E,LIVERMORE,SHIPC,False,2006-12-21,2006-12-21,
326F,OKINAWA,SHIPC,False,2006-12-21,2006-12-21,
326G,OVERSEAS ALICE,SHIPC,False,2006-12-21,2006-12-21,
326H,OVERSEAS HARRIETTE,SHIPC,False,2006-12-21,2006-12-21,
326I,RA-1,SHIPC,False,2015-09-18,2015-09-18,
326J,OVERSEAS MARILYN,SHIPC,False,2006-12-21,2006-12-21,
326K,OVERSEAS VALDEZ,SHIPC,False,2006-12-21,2006-12-21,
326L,LITTLE,SHIPC,False,2006-12-21,2006-12-21,
326M,MIDEGON,SHIPC,False,2006-12-21,2006-12-21,
326N,REGISTER,SHIPC,False,2006-12-21,2018-07-18,
326O,FA2807,SHIPC,False,2015-09-18,2015-09-18,
326P,PARISH,SHIPC,False,2006-12-21,2006-12-21,
326Q,KEY WEST,SHIPC,False,2006-12-21,2018-07-18,
326R,REBEN,SHIPC,False,2006-12-21,2006-12-21,
326S,SATELLITE,SHIPC,False,2006-12-21,2006-12-21,
326T,CARIBOU REEFER II,SHIPC,False,2006-12-21,2006-12-21,
326U,EBBCO,SHIPC,False,2006-12-21,2006-12-21,
326V,ORLANDO,SHIPC,False,2006-12-21,2018-07-18,
326W,SWEARER,SHIPC,False,2006-12-21,2006-12-21,
326X,DURHAM,SHIPC,False,2006-12-21,2006-12-21,
326Y,EAGLE LEADER,SHIPC,False,2006-12-21,2006-12-21,
326Z,EDENTON,SHIPC,False,2006-12-21,2006-12-21,
3270,RHODOLITE,SHIPC,False,2006-12-21,2018-07-18,
3271,Thomas S. Gates,SHIPC,False,2006-12-21,2018-07-18,
3272,SAMUEL GOMPERS,SHIPC,False,2006-12-21,2006-12-21,
3273,GREEN FOREST,SHIPC,False,2006-12-21,2006-12-21,
3274,GREEN PORT,SHIPC,False,2006-12-21,2006-12-21,
3275,GREEN SPRINGS,SHIPC,False,2006-12-21,2006-12-21,
3276,GREEN WAVE,SHIPC,False,2006-12-21,2006-12-21,
3277,NOAA-14,SHIPC,False,2006-12-21,2016-04-12,
3278,GULF QUEEN,SHIPC,False,2006-12-21,2006-12-21,
3279,HALEAKALA 8AE-25),SHIPC,False,2006-12-21,2006-12-21,
327A,TALAMANCA,SHIPC,False,2006-12-21,2006-12-21,
327B,BEAUMONT,SHIPC,False,2006-12-21,2006-12-21,
327C,Gulfport,SHIPC,False,2006-12-21,2018-07-18,
327D,CAPE,SHIPC,False,2006-12-21,2016-02-24,
327E,TEAK,SHIPC,False,2006-12-21,2006-12-21,
327F,PARCHE,SHIPC,False,2006-12-21,2006-12-21,
327G,PAWCATUCK,SHIPC,False,2006-12-21,2006-12-21,
327H,PEGASUS,SHIPC,False,2006-12-21,2006-12-21,
327I,FA2808,SHIPC,False,2015-09-18,2015-09-18,
327J,PELILEU,SHIPC,False,2006-12-21,2006-12-21,
327K,PENNSYLVANIA SUN,SHIPC,False,2006-12-21,2006-12-21,
327L,H. O'MALLEY,SHIPC,False,2006-12-21,2006-12-21,
327M,MISSISSIPPI,SHIPC,False,2006-12-21,2006-12-21,
327N,Isabel S.,SHIPC,False,2009-02-19,2016-01-29,
327O,FA2805,SHIPC,False,2015-09-18,2015-09-18,
327P,POCAPELLO,SHIPC,False,2006-12-21,2018-07-18,
327Q,PC-790,SHIPC,False,2006-12-21,2018-07-18,
327R,ROUNSEFELL,SHIPC,False,2006-12-21,2006-12-21,
327S,1823,SHIPC,False,2006-12-21,2018-06-20,
327T,TEXAS,SHIPC,False,2006-12-21,2006-12-21,
327U,PVT HARRY FISHER,SHIPC,False,2006-12-21,2006-12-21,
327V,AUBREY FITCH,SHIPC,False,2006-12-21,2006-12-21,
327W,FORD,SHIPC,False,2006-12-21,2006-12-21,
327X,PHILIP FOSS,SHIPC,False,2006-12-21,2006-12-21,
327Y,FREDERICK,SHIPC,False,2006-12-21,2006-12-21,
327Z,FRESNO,SHIPC,False,2006-12-21,2006-12-21,
3280,SEA-LAND NAVIGATOR,SHIPC,False,2006-12-21,2019-07-17,
3281,IWO JIMA,SHIPC,False,2006-12-21,2006-12-21,
3282,JAMES  REUBEN,SHIPC,False,2006-12-21,2006-12-21,
3283,SAN JOSE,SHIPC,False,2006-12-21,2006-12-21,
3284,JUPITER,SHIPC,False,2006-12-21,2006-12-21,
3285,Kalamazoo,SHIPC,False,2006-12-21,2018-07-18,
3286,KANSAS CITY,SHIPC,False,2006-12-21,2006-12-21,
3287,KAUFFMAN,SHIPC,False,2006-12-21,2006-12-21,
3288,JOHN F. KENNEDY,SHIPC,False,2006-12-21,2006-12-21,
3289,KISKA,SHIPC,False,2006-12-21,2006-12-21,
328A,John L. Hall,SHIPC,False,2006-12-21,2018-07-18,
328B,BENSON,SHIPC,False,2006-12-21,2006-12-21,
328C,POINT LOBOS,SHIPC,False,2006-12-21,2006-12-21,
328D,YTL-688,SHIPC,False,2006-12-21,2018-07-18,
328E,EL GRECO,SHIPC,False,2006-12-21,2006-12-21,
328F,PENNSYLVANIA TRADER,SHIPC,False,2006-12-21,2006-12-21,
328G,PEORIA,SHIPC,False,2006-12-21,2006-12-21,
328H,PIONEER COMMANDER,SHIPC,False,2006-12-21,2006-12-21,
328I,RA-4,SHIPC,False,2015-09-18,2015-09-18,
328J,PIONEER CONTENDER,SHIPC,False,2006-12-21,2006-12-21,
328K,PIONEER CONTRACTOR,SHIPC,False,2006-12-21,2006-12-21,
328L,PALMER,SHIPC,False,2006-12-21,2006-12-21,
328M,MADISON,SHIPC,False,2006-12-21,2006-12-21,
328N,H.C. THOMAS,SHIPC,False,2006-12-21,2018-07-18,
328O,FA2806,SHIPC,False,2015-09-18,2015-09-18,
328P,PANDALUS,SHIPC,False,2006-12-21,2006-12-21,
328Q,SEA-LAND PACIFIC,SHIPC,False,2006-12-21,2006-12-21,
328R,RHIND,SHIPC,False,2006-12-21,2006-12-21,
328S,SANDERS,SHIPC,False,2006-12-21,2006-12-21,
328T,TONYA AND JOE,SHIPC,False,2006-12-21,2006-12-21,
328U,HARLAN COUNTY,SHIPC,False,2006-12-21,2006-12-21,
328V,CPL LOUIS J. HAUGE,SHIPC,False,2006-12-21,2006-12-21,
328W,HERCULES,SHIPC,False,2006-12-21,2006-12-21,
328X,HERMITAGE,SHIPC,False,2006-12-21,2016-02-24,
328Y,HOLLYHOCK,SHIPC,False,2006-12-21,2006-12-21,
328Z,IOWA,SHIPC,False,2006-12-21,2006-12-21,
3290,GEOSAT,SHIPC,False,2006-12-21,2015-10-20,
3291,MCKEE,SHIPC,False,2006-12-21,2006-12-21,
3292,VARIOUS SMALL VESSELS,SHIPC,True,2006-12-21,2015-09-28,
3293,SANTA JUANA,SHIPC,False,2006-12-21,2006-12-21,
3294,SOHIO INTREPID,SHIPC,False,2006-12-21,2006-12-21,
3295,AMERICAN CORMORANT,SHIPC,False,2006-12-21,2006-12-21,
3296,AMERICAN RELIANCE,SHIPC,False,2006-12-21,2006-12-21,
3297,OVERSEAS ALEUTIAN,SHIPC,False,2006-12-21,2006-12-21,
3298,ALEUTIAN DEVELOPER,SHIPC,False,2006-12-21,2006-12-21,
3299,UNKNOWN,SHIPC,True,2008-02-06,2015-01-22,
329A,KLAKRING,SHIPC,False,2006-12-21,2006-12-21,
329B,BOARFISH,SHIPC,False,2006-12-21,2006-12-21,
329C,SGT. MATEJ KOCAK,SHIPC,False,2006-12-21,2006-12-21,
329D,LA MOURE COUNTY,SHIPC,False,2006-12-21,2006-12-21,
329E,HARRIOT LANE,SHIPC,False,2006-12-21,2006-12-21,
329F,LAPON,SHIPC,False,2006-12-21,2006-12-21,
329G,LEXINGTON,SHIPC,False,2006-12-21,2006-12-21,
329H,LONG LINES,SHIPC,False,2006-12-21,2006-12-21,
329I,TRITON,SHIPC,False,2015-05-21,2015-05-21,
329J,LOUISIANA GETTY,SHIPC,False,2006-12-21,2006-12-21,
329K,ELIZABETH LYKES,SHIPC,False,2006-12-21,2006-12-21,
329L,NOAA LAUNCHES,SHIPC,True,2006-12-21,2016-05-26,
329M,MARCASITE,SHIPC,False,2006-12-21,2006-12-21,
329N,NOII,SHIPC,False,2006-12-21,2006-12-21,
329O,WHISKEY PASS,SHIPC,False,2015-05-21,2015-05-21,
329P,PORT TAURANGA,SHIPC,False,2006-12-21,2006-12-21,
329Q,BALD EAGLE,SHIPC,False,2006-12-21,2006-12-21,
329R,R. M. ROWELL,SHIPC,False,2006-12-21,2006-12-21,
329S,SEDERSTROM,SHIPC,False,2006-12-21,2006-12-21,
329T,ONTARIO,SHIPC,False,2006-12-21,2006-12-21,
329U,LOUISE LYKES,SHIPC,False,2006-12-21,2006-12-21,
329V,MALLORY LYKES,SHIPC,False,2006-12-21,2006-12-21,
329W,MASON LYKES,SHIPC,False,2006-12-21,2006-12-21,
329X,LYRA,SHIPC,False,2006-12-21,2006-12-21,
329Y,MANITOWOC,SHIPC,False,2006-12-21,2006-12-21,
329Z,J. M. MARTINAC,SHIPC,False,2006-12-21,2006-12-21,
32A0,AL JO,SHIPC,False,2006-12-21,2006-12-21,
32A1,ADMIRABLE,SHIPC,False,2006-12-21,2006-12-21,
32A2,ADRIA,SHIPC,False,2006-12-21,2006-12-21,
32A3,ALCHIBA,SHIPC,False,2006-12-21,2006-12-21,
32A4,ALDEBARAN,SHIPC,False,2006-12-21,2006-12-21,
32A5,ALLAGASH,SHIPC,False,2006-12-21,2006-12-21,
32A6,AMICK,SHIPC,False,2006-12-21,2006-12-21,
32A7,ANTARES,SHIPC,False,2006-12-21,2006-12-21,
32A8,ATLAS,SHIPC,False,2006-12-21,2006-12-21,
32A9,ANNE  M.,SHIPC,False,2006-12-21,2016-02-11,
32AA,AMERICAN MAIL,SHIPC,False,2006-12-21,2006-12-21,
32AB,AFRICAN STAR,SHIPC,False,2006-12-21,2006-12-21,
32AC,AFRICAN COMET,SHIPC,False,2006-12-21,2006-12-21,
32AD,ADVANCE II,SHIPC,False,2006-12-21,2006-12-21,
32AE,ALEUTIAN,SHIPC,False,2006-12-21,2016-02-11,
32AF,AFRICAN METEOR,SHIPC,False,2006-12-21,2006-12-21,
32AG,ANELA,SHIPC,False,2006-12-21,2016-02-11,
32AH,AINWORTH,SHIPC,False,2006-12-21,2006-12-21,
32AI,AMIGO,SHIPC,False,2006-12-21,2006-12-21,
32AJ,ALCONA,SHIPC,False,2006-12-21,2006-12-21,
32AK,ALASKAN MAIL,SHIPC,False,2006-12-21,2006-12-21,
32AL,ALBACORE,SHIPC,False,2006-12-21,2006-12-21,
32AM,AMBASSADOR,SHIPC,False,2006-12-21,2006-12-21,
32AN,ANCHORAGE,SHIPC,False,2006-12-21,2006-12-21,
32AO,ALTAMAHA,SHIPC,False,2006-12-21,2006-12-21,
32AP,AMETHYST,SHIPC,False,2006-12-21,2006-12-21,
32AQ,AQUARIUS,SHIPC,False,2006-12-21,2006-12-21,
32AR,ARTEMIS,SHIPC,False,2006-12-21,2006-12-21,
32AS,ALCOA SEAPROBE,SHIPC,False,2006-12-21,2006-12-21,
32AT,ANTONIA  C.,SHIPC,False,2006-12-21,2016-02-11,
32AU,ARGUS,SHIPC,False,2006-12-21,2006-12-21,
32AV,ATLANTIC,SHIPC,False,2006-12-21,2006-12-21,
32AW,ATLANTIC TWIN,SHIPC,False,2006-12-21,2006-12-21,
32AX,ARGUE MARTIN,SHIPC,False,2006-12-21,2006-12-21,
32AY,ANNA MARIE,SHIPC,False,2006-12-21,2006-12-21,
32AZ,MARINE CRUISER,SHIPC,False,2006-12-21,2006-12-21,
32B0,CAPT. BRADY J,SHIPC,False,2006-12-21,2006-12-21,
32B1,BLANK,SHIPC,False,2006-12-21,2006-12-21,
32B2,BILLIE II,SHIPC,False,2006-12-21,2006-12-21,
32B3,BOGGS,SHIPC,False,2006-12-21,2006-12-21,
32B4,BRAZOS,SHIPC,False,2006-12-21,2006-12-21,
32B5,BRIDGE,SHIPC,False,2006-12-21,2006-12-21,
32B6,J. C. BUTLER,SHIPC,False,2006-12-21,2006-12-21,
32B7,PACBARON,SHIPC,False,2006-12-21,2006-12-21,
32B8,PACBARONESS,SHIPC,False,2006-12-21,2006-12-21,
32B9,BETTIE M,SHIPC,False,2006-12-21,2016-02-11,
32BA,BAGLEY,SHIPC,False,2006-12-21,2006-12-21,
32BB,BARBEY,SHIPC,False,2006-12-21,2006-12-21,
32BC,BARBOUR COUNTY,SHIPC,False,2006-12-21,2006-12-21,
32BD,BALDUCK,SHIPC,False,2006-12-21,2006-12-21,
32BE,D. C. BARNES,SHIPC,False,2006-12-21,2006-12-21,
32BF,BETELGEUSE,SHIPC,False,2006-12-21,2006-12-21,
32BG,BANGUST,SHIPC,False,2006-12-21,2006-12-21,
32BH,BETTY  H.,SHIPC,False,2006-12-21,2016-02-11,
32BI,BROADBILL,SHIPC,False,2006-12-21,2006-12-21,
32BJ,J. L. BROWN,SHIPC,False,2006-12-21,2006-12-21,
32BK,BOREAS,SHIPC,False,2006-12-21,2006-12-21,
32BL,BLUENOSE,SHIPC,False,2006-12-21,2006-12-21,
32BM,BELTRAMI,SHIPC,False,2006-12-21,2006-12-21,
32BN,BANNER,SHIPC,False,2006-12-21,2006-12-21,
32BO,BARON,SHIPC,False,2006-12-21,2006-12-21,
32BP,BIG VALLEY,SHIPC,False,2006-12-21,2006-12-21,
32BQ,BARNSTABLE COUNTY,SHIPC,False,2006-12-21,2006-12-21,
32BR,R. S. BULL,SHIPC,False,2006-12-21,2006-12-21,
32BS,BLUE SEA II,SHIPC,False,2006-12-21,2006-12-21,
32BT,BUTTERNUT,SHIPC,False,2006-12-21,2006-12-21,
32BU,BUNO 149667,SHIPC,False,2006-12-21,2006-12-21,
32BV,BEAVER,SHIPC,False,2006-12-21,2006-12-21,
32BW,EL BARTLETT,SHIPC,False,2006-12-21,2006-12-21,
32BX,BALBOA,SHIPC,False,2006-12-21,2016-02-11,
32BY,BONDY,SHIPC,False,2006-12-21,2006-12-21,
32BZ,R. BRAZIER,SHIPC,False,2006-12-21,2006-12-21,
32C0,CAJUN SPECIAL,SHIPC,False,2006-12-21,2006-12-21,
32C1,CALAMARES,SHIPC,False,2006-12-21,2006-12-21,
32C2,CALIFORNIA ROSE,SHIPC,False,2006-12-21,2006-12-21,
32C3,COLUMBIA,SHIPC,False,2006-12-21,2006-12-21,
32C4,COMINDIV,SHIPC,False,2006-12-21,2006-12-21,
32C5,CRANE,SHIPC,False,2006-12-21,2006-12-21,
32C6,COPAHEE,SHIPC,False,2006-12-21,2006-12-21,
32C7,CHRISTINA  C.,SHIPC,False,2006-12-21,2016-02-11,
32C8,CHEVRON HAWAII,SHIPC,False,2006-12-21,2006-12-21,
32C9,CAPODANNO,SHIPC,False,2006-12-21,2006-12-21,
32CA,CATALYST,SHIPC,False,2006-12-21,2006-12-21,
32CB,W. B. COBB,SHIPC,False,2006-12-21,2006-12-21,
32CC,CHEVRON CALIFORNIA,SHIPC,False,2006-12-21,2006-12-21,
32CD,H. D. COLLIER,SHIPC,False,2006-12-21,2006-12-21,
32CE,CHANDELEUR,SHIPC,False,2006-12-21,2006-12-21,
32CF,CLOVES,SHIPC,False,2006-12-21,2006-12-21,
32CG,CHENANGO,SHIPC,False,2006-12-21,2006-12-21,
32CH,CHAUVENET,SHIPC,False,2006-12-21,2006-12-21,
32CI,CIMARRON,SHIPC,False,2006-12-21,2006-12-21,
32CJ,COLUMBIA RIVER,SHIPC,False,2006-12-21,2006-12-21,
32CK,CHEROKEE,SHIPC,False,2006-12-21,2006-12-21,
32CL,CALAMAR,SHIPC,False,2006-12-21,2006-12-21,
32CM,CHEVRON MISSISSIPPI,SHIPC,False,2006-12-21,2006-12-21,
32CN,CORMORANT,SHIPC,False,2006-12-21,2006-12-21,
32CO,CORONADO,SHIPC,False,2006-12-21,2006-12-21,
32CP,CAPERTON,SHIPC,False,2006-12-21,2006-12-21,
32CQ,CONQUEST,SHIPC,False,2006-12-21,2016-02-11,
32CR,CARLSON,SHIPC,False,2006-12-21,2006-12-21,
32CS,Cushing,SHIPC,False,2006-12-21,2018-07-18,
32CT,COMBAT,SHIPC,False,2006-12-21,2006-12-21,
32CU,CHILULA,SHIPC,False,2006-12-21,2006-12-21,
32CV,CAVALLARO,SHIPC,False,2006-12-21,2006-12-21,
32CW,CAPE HENLOPEN,SHIPC,False,2006-12-21,2006-12-21,
32CX,CUYAMA,SHIPC,False,2006-12-21,2006-12-21,
32CY,CHERYL MARIE,SHIPC,False,2006-12-21,2016-02-11,
32CZ,CONSTELLATION,SHIPC,False,2006-12-21,2006-12-21,
32D0,DEMERSAL,SHIPC,False,2006-12-21,2016-02-24,
32D1,SEALIFT PACIFIC,SHIPC,False,2006-12-21,2006-12-21,
32D2,DAVIDSON,SHIPC,False,2006-12-21,2006-12-21,
32D3,DEEP SEA,SHIPC,False,2006-12-21,2006-12-21,
32D4,DEEP SIX,SHIPC,False,2006-12-21,2016-02-11,
32D5,DEARBORN,SHIPC,False,2006-12-21,2006-12-21,
32D6,INDEPENDENCE,SHIPC,False,2006-12-21,2006-12-21,
32D7,PACDUCHESS,SHIPC,False,2006-12-21,2006-12-21,
32D8,PACDUKE,SHIPC,False,2006-12-21,2006-12-21,
32D9,SEA SOUNDER,SHIPC,False,2006-12-21,2006-12-21,
32DA,DAUNTLESS,SHIPC,False,2006-12-21,2006-12-21,
32DB,DRIFTING PLATFORM,SHIPC,False,2006-12-21,2006-12-21,
32DC,DALLAS HERRING,SHIPC,False,2006-12-21,2006-12-21,
32DD,DUBUQUE,SHIPC,False,2006-12-21,2006-12-21,
32DE,BOLD CONTENDER,SHIPC,False,2006-12-21,2016-02-11,
32DF,DENISE MARIE,SHIPC,False,2006-12-21,2016-02-11,
32DG,DUTCH GIRL,SHIPC,False,2006-12-21,2006-12-21,
32DH,DASHIELL,SHIPC,False,2006-12-21,2006-12-21,
32DI,DILIGENCE,SHIPC,False,2006-12-21,2006-12-21,
32DJ,DOMINATOR,SHIPC,False,2006-12-21,2016-02-11,
32DK,DAVID AND KATY,SHIPC,False,2006-12-21,2006-12-21,
32DL,MEDRIANA,SHIPC,False,2006-12-21,2006-12-21,
32DM,DELTA MAR,SHIPC,False,2006-12-21,2006-12-21,
32DN,DELTA NORTE,SHIPC,False,2006-12-21,2006-12-21,
32DO,DELTA ORO,SHIPC,False,2006-12-21,2006-12-21,
32DP,DECCA PROFILER,SHIPC,False,2006-12-21,2006-12-21,
32DQ,DELTA ECUADOR,SHIPC,False,2006-12-21,2006-12-21,
32DR,DORTCH,SHIPC,False,2006-12-21,2006-12-21,
32DS,DELTA SUD,SHIPC,False,2006-12-21,2006-12-21,
32DT,DANT,SHIPC,False,2006-12-21,2006-12-21,
32DU,DUFFY,SHIPC,False,2006-12-21,2006-12-21,
32DV,CAPE COD,SHIPC,False,2006-12-21,2016-02-11,
32DW,DIANE MARIE,SHIPC,False,2006-12-21,2006-12-21,
32DX,D. R. RAY,SHIPC,False,2006-12-21,2006-12-21,
32DY,SHELBY D,SHIPC,False,2006-12-21,2006-12-21,
32DZ,DENVER,SHIPC,False,2006-12-21,2006-12-21,
32E0,Thach,SHIPC,False,2006-12-21,2018-07-18,
32E1,ESSO LIGURIA,SHIPC,False,2006-12-21,2006-12-21,
32E2,ESSO LEXINGTON,SHIPC,False,2006-12-21,2006-12-21,
32E3,ENTERPRISE,SHIPC,False,2006-12-21,2009-09-04,
32E4,ELLIOT,SHIPC,False,2006-12-21,2006-12-21,
32E5,CENTURION,SHIPC,False,2006-12-21,2006-12-21,
32E6,SCHENECTADY,SHIPC,False,2006-12-21,2006-12-21,
32E7,ESSO KAGOSHIMA,SHIPC,False,2006-12-21,2006-12-21,
32E8,ESSO GENEVA,SHIPC,False,2006-12-21,2006-12-21,
32E9,EVELYN DA ROSA,SHIPC,False,2006-12-21,2016-02-11,
32EA,EL CANO,SHIPC,False,2006-12-21,2006-12-21,
32EB,ELDEN,SHIPC,False,2006-12-21,2006-12-21,
32EC,C. J. ELIZABETH,SHIPC,False,2006-12-21,2016-02-11,
32ED,EXPORT DEFENDER,SHIPC,False,2006-12-21,2006-12-21,
32EE,EMERY,SHIPC,False,2006-12-21,2006-12-21,
32EF,EMPRESS,SHIPC,False,2006-12-21,2006-12-21,
32EG,SEA TREASURE,SHIPC,False,2006-12-21,2016-02-11,
32EH,ESSO AFRICA,SHIPC,False,2006-12-21,2006-12-21,
32EI,SEALIFT CARIBBEAN,SHIPC,False,2006-12-21,2006-12-21,
32EJ,ELIZABETH ANN,SHIPC,False,2006-12-21,2016-02-11,
32EK,ESSO MADRID,SHIPC,False,2006-12-21,2006-12-21,
32EL,ELIZABETHPORT,SHIPC,False,2006-12-21,2006-12-21,
32EM,EILEEN  M.,SHIPC,False,2006-12-21,2016-02-11,
32EN,EXXON NEWARK,SHIPC,False,2006-12-21,2006-12-21,
32EO,EL PASO,SHIPC,False,2006-12-21,2006-12-21,
32EP,ESSO PUERTO RICO,SHIPC,False,2006-12-21,2006-12-21,
32EQ,METEOR,SHIPC,False,2006-12-21,2006-12-21,
32ER,ERBEN,SHIPC,False,2006-12-21,2006-12-21,
32ES,ESSO SCOTIA,SHIPC,False,2006-12-21,2006-12-21,
32ET,B. ESTHER,SHIPC,False,2006-12-21,2006-12-21,
32EU,EUGENIE VIII,SHIPC,False,2006-12-21,2006-12-21,
32EV,ENDEAVOR,SHIPC,False,2006-12-21,2010-07-06,
32EW,ESSO WILHELMSHAVEN,SHIPC,False,2006-12-21,2006-12-21,
32EX,MARCONA EXPORTER,SHIPC,False,2006-12-21,2006-12-21,
32EY,EASTERN PACIFIC,SHIPC,False,2006-12-21,2016-02-11,
32EZ,ELSINORE,SHIPC,False,2006-12-21,2016-02-11,
32F0,ANGES FOSS,SHIPC,False,2006-12-21,2006-12-21,
32F1,JUSTIN FOSS,SHIPC,False,2006-12-21,2006-12-21,
32F2,FINANCE,SHIPC,False,2006-12-21,2006-12-21,
32F3,PRESIDENT FILLMORE,SHIPC,False,2006-12-21,2006-12-21,
32F4,POINT FRANCIS,SHIPC,False,2006-12-21,2006-12-21,
32F5,SEA STAR,SHIPC,False,2006-12-21,2006-12-21,
32F6,PACIFIC ARROW,SHIPC,False,2006-12-21,2006-12-21,
32F7,FLATLEY,SHIPC,False,2006-12-21,2006-12-21,
32F8,BEAGLE III,SHIPC,False,2006-12-21,2006-12-21,
32F9,VIVA,SHIPC,False,2006-12-21,2006-12-21,
32FA,FAIRLAND,SHIPC,False,2006-12-21,2006-12-21,
32FB,SEALIFT ARABIAN SEA,SHIPC,False,2006-12-21,2006-12-21,
32FC,FALCON COUNTESS,SHIPC,False,2006-12-21,2006-12-21,
32FD,FALCON DUCHESS,SHIPC,False,2006-12-21,2006-12-21,
32FE,FREMONT,SHIPC,False,2006-12-21,2006-12-21,
32FF,FORT FISHER,SHIPC,False,2006-12-21,2006-12-21,
32FG,Fahrion,SHIPC,False,2006-12-21,2018-07-18,
32FH,FRENCH,SHIPC,False,2006-12-21,2006-12-21,
32FI,FINNEGAN,SHIPC,False,2006-12-21,2006-12-21,
32FJ,CALLAGHAN,SHIPC,False,2006-12-21,2006-12-21,
32FK,FYKE,SHIPC,False,2006-12-21,2006-12-21,
32FL,FRANCES ANN,SHIPC,False,2006-12-21,2016-02-11,
32FM,FORMOE,SHIPC,False,2006-12-21,2006-12-21,
32FN,FORT NIAGARA,SHIPC,False,2006-12-21,2006-12-21,
32FO,FOREMAN,SHIPC,False,2006-12-21,2006-12-21,
32FP,FORAGER,SHIPC,False,2006-12-21,2006-12-21,
